ProductID;Date;Zip;Units;Revenue;Country
2056;6/15/1999;2790           ;1;325.4;Mexico 
2070;6/15/1999;2860           ;1;519.7;Mexico 
2211;6/15/1999;2125           ;1;107.6;Mexico 
2234;6/15/1999;2600           ;1;65.6;Mexico 
2331;6/15/1999;4430           ;1;535.5;Mexico 
2331;6/15/1999;4470           ;1;535.5;Mexico 
2372;6/15/1999;4210           ;1;398.9;Mexico 
2388;6/15/1999;2710           ;1;309.7;Mexico 
2388;6/15/1999;4350           ;1;309.7;Mexico 
25;6/15/1999;2519           ;1;792.8;Mexico 
596;6/15/1999;4270           ;1;746.5;Mexico 
609;6/15/1999;4326           ;2;1557.7;Mexico 
658;6/15/1999;2710           ;1;902.7;Mexico 
725;6/15/1999;2129           ;1;115.5;Mexico 
725;6/15/1999;2980           ;1;115.5;Mexico 
797;6/15/1999;4336           ;1;301.8;Mexico 
852;6/15/1999;4620           ;1;745.5;Mexico 
940;6/15/1999;2980           ;1;672;Mexico 
979;6/15/1999;4610           ;1;393.7;Mexico 
981;6/15/1999;4319           ;1;167.9;Mexico 
981;6/15/1999;4326           ;1;157.4;Mexico 
992;6/15/1999;2980           ;1;288.7;Mexico 
992;6/15/1999;4908           ;1;288.7;Mexico 
1003;6/15/1999;4336           ;1;86.6;Mexico 
1005;6/15/1999;4610           ;2;215.2;Mexico 
1066;6/15/1999;4737           ;1;296.6;Mexico 
1131;6/15/1999;2400           ;1;419.9;Mexico 
1191;6/15/1999;4610           ;1;262.4;Mexico 
1518;6/15/1999;4326           ;1;141.7;Mexico 
1948;6/15/1999;2490           ;1;296.6;Mexico 
1960;6/15/1999;4450           ;1;97.1;Mexico 
1961;6/15/1999;2128           ;1;97.1;Mexico 
1975;6/15/1999;2729           ;1;52.5;Mexico 
609;6/15/1999;2320           ;1;778.8;Mexico 
681;6/15/1999;2860           ;1;629.7;Mexico 
725;6/15/1999;2008           ;1;115.5;Mexico 
730;6/15/1999;4830           ;1;301.8;Mexico 
753;6/15/1999;4737           ;1;244.1;Mexico 
757;6/15/1999;4800           ;1;84;Mexico 
770;6/15/1999;4336           ;1;257.2;Mexico 
823;6/15/1999;2420           ;1;619.5;Mexico 
837;6/15/1999;2718           ;1;840;Mexico 
852;6/15/1999;4908           ;1;771.7;Mexico 
863;6/15/1999;4336           ;1;304.4;Mexico 
910;6/15/1999;2110           ;1;414.7;Mexico 
910;6/15/1999;4610           ;1;414.7;Mexico 
964;6/15/1999;4270           ;1;356.9;Mexico 
990;6/15/1999;4318           ;1;456.7;Mexico 
990;6/15/1999;4480           ;1;472.4;Mexico 
992;6/15/1999;4620           ;1;278.2;Mexico 
1045;6/15/1999;4100           ;1;207.3;Mexico 
1112;6/15/1999;2240           ;1;116.5;Mexico 
1116;6/15/1999;2900           ;1;251.9;Mexico 
1182;6/15/1999;2330           ;1;157.4;Mexico 
1204;6/15/1999;2008           ;1;419.9;Mexico 
1215;6/15/1999;2980           ;1;356.9;Mexico 
2055;6/15/1999;2008           ;1;551.2;Mexico 
2055;6/15/1999;4450           ;1;551.2;Mexico 
2083;6/15/1999;4908           ;1;309.7;Mexico 
2210;6/15/1999;2125           ;1;107.6;Mexico 
2234;6/15/1999;4610           ;1;65.6;Mexico 
2235;6/15/1999;2320           ;1;65.6;Mexico 
2254;6/15/1999;4210           ;1;57.7;Mexico 
2332;6/15/1999;2125           ;1;419.9;Mexico 
2332;6/15/1999;4259           ;1;419.9;Mexico 
2353;6/15/1999;2340           ;1;409.4;Mexico 
2353;6/15/1999;4610           ;1;409.4;Mexico 
2388;6/15/1999;4470           ;1;309.7;Mexico 
2388;6/15/1999;4539           ;1;309.7;Mexico 
36;6/15/1999;4326           ;1;414.8;Mexico 
226;6/15/1999;2719           ;1;761;Mexico 
396;6/15/1999;4326           ;1;857.1;Mexico 
499;6/15/1999;2008           ;1;846.3;Mexico 
910;6/15/1999;2250           ;1;414.7;Mexico 
921;6/15/1999;2910           ;1;525;Mexico 
921;6/15/1999;4280           ;1;525;Mexico 
1144;6/28/2002;2008           ;1;414.7;Mexico 
989;6/28/2002;4100           ;1;419.9;Mexico 
2252;6/28/2002;2040           ;1;136.4;Mexico 
2380;6/28/2002;2400           ;1;293.9;Mexico 
467;6/29/2002;2340           ;1;900.6;Mexico 
573;6/29/2002;2710           ;1;299;Mexico 
631;6/29/2002;2860           ;1;356.7;Mexico 
989;6/29/2002;4450           ;1;419.9;Mexico 
992;6/29/2002;2960           ;1;278.2;Mexico 
2053;6/29/2002;2420           ;1;325.4;Mexico 
2070;6/29/2002;4280           ;1;525;Mexico 
2082;6/29/2002;2519           ;1;335.9;Mexico 
2083;6/29/2002;2860           ;1;314.9;Mexico 
2091;6/29/2002;2310           ;1;157.4;Mexico 
2380;6/29/2002;4269           ;1;293.9;Mexico 
787;6/29/2002;2040           ;1;314.9;Mexico 
976;6/29/2002;2250           ;1;314.9;Mexico 
1947;6/29/2002;2810           ;1;280.8;Mexico 
396;7/15/1999;4610           ;2;1714.1;Mexico 
559;7/15/1999;2860           ;1;585.6;Mexico 
687;7/15/1999;2710           ;1;446;Mexico 
687;7/15/1999;4250           ;1;446;Mexico 
725;7/15/1999;4270           ;1;115.5;Mexico 
725;7/15/1999;4800           ;1;115.5;Mexico 
910;7/15/1999;4470           ;1;414.7;Mexico 
979;7/15/1999;2770           ;1;393.7;Mexico 
992;7/15/1999;4620           ;1;278.2;Mexico 
1046;7/15/1999;2980           ;1;99.7;Mexico 
1157;7/15/1999;2169           ;1;377.9;Mexico 
1182;7/15/1999;2470           ;1;157.4;Mexico 
1450;7/15/1999;2310           ;1;118;Mexico 
1960;7/15/1999;4890           ;1;97.1;Mexico 
2070;7/15/1999;2730           ;1;519.7;Mexico 
2091;7/15/1999;2500           ;1;152.2;Mexico 
2094;7/15/1999;4120           ;1;433.1;Mexico 
2268;7/15/1999;4280           ;1;309.7;Mexico 
2332;7/15/1999;2110           ;1;419.9;Mexico 
2388;7/15/1999;4470           ;1;314.9;Mexico 
2388;7/15/1999;4610           ;1;309.7;Mexico 
1185;4/15/1999;8520           ;1;419.9;Mexico 
1191;4/15/1999;7570           ;1;257.2;Mexico 
2359;6/19/2002;9300           ;1;430.4;Mexico 
604;6/19/2002;9367           ;1;480.6;Mexico 
962;6/19/2002;8830           ;1;488.2;Mexico 
2388;6/19/2002;9320           ;1;309.7;Mexico 
786;6/19/2002;7550           ;2;136.4;Mexico 
1227;6/19/2002;9540           ;1;314.9;Mexico 
952;6/19/2002;7550           ;1;262.4;Mexico 
1186;6/19/2002;9207           ;1;404.2;Mexico 
647;6/20/2002;8240           ;1;900.6;Mexico 
964;6/20/2002;9220           ;1;330.7;Mexico 
990;6/20/2002;8420           ;1;440.9;Mexico 
475;6/20/2002;7580           ;1;1007.2;Mexico 
1184;6/20/2002;9009           ;1;630;Mexico 
2359;6/20/2002;8619           ;1;430.4;Mexico 
921;4/15/1999;7760           ;1;525;Mexico 
921;4/15/1999;9300           ;1;525;Mexico 
940;4/15/1999;7950           ;1;687.7;Mexico 
992;4/15/1999;8560           ;2;556.4;Mexico 
1082;4/15/1999;7740           ;1;225.7;Mexico 
1112;4/15/1999;9010           ;1;116.5;Mexico 
1120;4/15/1999;9400           ;1;173.2;Mexico 
1122;4/15/1999;9369           ;1;157.4;Mexico 
1185;4/15/1999;9540           ;1;419.9;Mexico 
1975;4/15/1999;7910           ;1;52.5;Mexico 
2047;4/15/1999;9010           ;1;377.9;Mexico 
2057;4/15/1999;8619           ;1;472.4;Mexico 
2074;4/15/1999;7959           ;1;328.1;Mexico 
2210;4/15/1999;7958           ;1;107.6;Mexico 
2234;4/15/1999;7520           ;1;65.6;Mexico 
2235;4/15/1999;7890           ;1;65.6;Mexico 
2235;4/15/1999;8730           ;1;65.6;Mexico 
2254;4/15/1999;7550           ;2;115.4;Mexico 
2332;4/15/1999;9208           ;1;419.9;Mexico 
2332;4/15/1999;9300           ;1;419.9;Mexico 
2388;4/15/1999;9369           ;1;309.7;Mexico 
400;4/15/1999;7740           ;1;683.8;Mexico 
433;4/15/1999;7720           ;1;804.3;Mexico 
491;4/15/1999;9160           ;1;815.3;Mexico 
499;4/15/1999;7549           ;1;846.3;Mexico 
550;4/15/1999;7600           ;2;808;Mexico 
597;4/15/1999;9207           ;1;892.2;Mexico 
599;4/15/1999;7760           ;1;753.6;Mexico 
599;4/15/1999;9200           ;1;753.6;Mexico 
631;4/15/1999;7580           ;1;346.2;Mexico 
631;4/15/1999;7600           ;1;352.5;Mexico 
681;4/15/1999;9120           ;1;629.7;Mexico 
713;4/15/1999;9079           ;1;160.1;Mexico 
739;4/15/1999;8520           ;1;170.6;Mexico 
838;4/15/1999;8400           ;1;945;Mexico 
838;4/15/1999;9079           ;1;934.5;Mexico 
901;4/15/1999;8619           ;1;409.4;Mexico 
901;4/15/1999;9200           ;1;409.4;Mexico 
901;4/15/1999;9540           ;1;409.4;Mexico 
910;4/15/1999;8220           ;1;414.7;Mexico 
1005;4/15/1999;9130           ;1;107.6;Mexico 
1106;4/15/1999;8760           ;1;246.7;Mexico 
1517;4/15/1999;8500           ;1;141.7;Mexico 
1974;4/15/1999;8640           ;1;52.5;Mexico 
2016;4/15/1999;9540           ;1;299.2;Mexico 
93;5/15/1999;9429           ;1;992.2;Mexico 
396;5/15/1999;9320           ;1;857.1;Mexico 
464;5/15/1999;7810           ;5;2831.1;Mexico 
676;5/15/1999;8210           ;1;801.9;Mexico 
676;5/15/1999;9010           ;1;801.9;Mexico 
681;5/15/1999;7580           ;1;629.7;Mexico 
740;5/15/1999;7889           ;1;170.6;Mexico 
753;5/15/1999;7939           ;1;244.1;Mexico 
922;5/15/1999;7600           ;1;472.4;Mexico 
940;5/15/1999;9207           ;1;687.7;Mexico 
962;5/15/1999;9130           ;1;525;Mexico 
981;5/15/1999;7560           ;1;157.4;Mexico 
992;5/15/1999;9300           ;1;278.2;Mexico 
1109;5/15/1999;8640           ;1;209.9;Mexico 
1131;5/15/1999;8220           ;1;419.9;Mexico 
1203;5/15/1999;7740           ;1;314.9;Mexico 
1449;5/15/1999;7739           ;1;118;Mexico 
2016;5/15/1999;9130           ;1;299.2;Mexico 
2045;5/15/1999;9160           ;1;409.4;Mexico 
2064;5/15/1999;7570           ;1;488.2;Mexico 
2083;5/15/1999;7859           ;1;309.7;Mexico 
2083;5/15/1999;9200           ;1;309.7;Mexico 
2353;5/15/1999;7859           ;1;409.4;Mexico 
2374;5/15/1999;8810           ;1;630;Mexico 
2388;5/15/1999;7580           ;2;619.4;Mexico 
2388;5/15/1999;9200           ;1;309.7;Mexico 
499;5/15/1999;7550           ;1;846.3;Mexico 
658;5/15/1999;8619           ;1;902.7;Mexico 
681;5/15/1999;8510           ;1;629.7;Mexico 
635;6/24/2002;9300           ;1;860.7;Mexico 
2252;6/24/2002;7550           ;1;136.4;Mexico 
267;6/25/2002;9120           ;1;341;Mexico 
725;6/25/2002;7939           ;1;120.7;Mexico 
757;6/25/2002;7909           ;1;73.5;Mexico 
2056;6/25/2002;8210           ;1;330.7;Mexico 
767;4/16/2003;8760           ;1;94.5;Mexico 
1053;4/16/2003;7550           ;1;262.4;Mexico 
2373;4/16/2003;8610           ;1;619.5;Mexico 
550;4/16/2003;8160           ;1;433.4;Mexico 
989;4/16/2003;7880           ;1;419.9;Mexico 
1168;4/16/2003;8830           ;1;367.4;Mexico 
768;4/16/2003;8760           ;1;94.5;Mexico 
915;4/16/2003;9410           ;1;556.5;Mexico 
386;6/26/2002;8580           ;1;488;Mexico 
725;6/26/2002;7550           ;1;120.7;Mexico 
1034;6/26/2002;7859           ;1;892.2;Mexico 
1062;6/26/2002;9540           ;1;149.6;Mexico 
370;6/26/2002;9540           ;1;540.5;Mexico 
826;6/26/2002;9320           ;1;945;Mexico 
1061;6/26/2002;9540           ;1;149.6;Mexico 
247;6/26/2002;7720           ;1;409.2;Mexico 
400;6/26/2002;9120           ;1;734.7;Mexico 
785;6/26/2002;7909           ;1;68.2;Mexico 
1139;6/26/2002;9208           ;1;682.5;Mexico 
786;6/26/2002;7909           ;1;68.2;Mexico 
2081;6/26/2002;7909           ;1;225.7;Mexico 
2081;6/26/2002;9207           ;1;225.7;Mexico 
2226;6/26/2002;7909           ;1;325.4;Mexico 
2352;6/26/2002;9540           ;1;367.4;Mexico 
671;6/26/2002;8170           ;1;892.2;Mexico 
1005;6/26/2002;9130           ;1;107.6;Mexico 
2070;6/26/2002;9009           ;1;525;Mexico 
609;6/26/2002;9208           ;1;829.2;Mexico 
964;6/26/2002;9320           ;1;330.7;Mexico 
1148;6/26/2002;9080           ;1;314.9;Mexico 
2054;6/26/2002;9400           ;1;546;Mexico 
847;4/15/1999;7580           ;1;603.7;Mexico 
910;4/15/1999;9540           ;1;414.7;Mexico 
922;4/15/1999;9320           ;1;472.4;Mexico 
952;4/15/1999;9150           ;1;262.4;Mexico 
726;6/18/2002;9010           ;1;120.7;Mexico 
795;6/18/2002;7550           ;1;278.2;Mexico 
826;6/18/2002;8520           ;1;929.2;Mexico 
910;6/19/2002;7560           ;1;430.4;Mexico 
964;6/19/2002;9320           ;1;320.2;Mexico 
2145;6/19/2002;8760           ;1;367.4;Mexico 
2371;4/15/1999;7950           ;1;551.2;Mexico 
2388;4/15/1999;8730           ;1;309.7;Mexico 
2388;4/15/1999;9300           ;1;309.7;Mexico 
396;4/15/1999;7810           ;1;857.1;Mexico 
443;4/15/1999;8619           ;1;790.9;Mexico 
475;4/15/1999;8640           ;1;970.2;Mexico 
491;4/15/1999;7909           ;1;815.3;Mexico 
609;4/15/1999;9208           ;2;1557.7;Mexico 
631;4/15/1999;9300           ;1;346.2;Mexico 
676;4/15/1999;9160           ;1;801.9;Mexico 
740;4/15/1999;8520           ;1;170.6;Mexico 
758;4/15/1999;9369           ;1;84;Mexico 
837;4/15/1999;9430           ;1;840;Mexico 
962;4/15/1999;9080           ;1;525;Mexico 
964;4/15/1999;8820           ;1;346.4;Mexico 
990;4/15/1999;9130           ;1;503.9;Mexico 
990;4/15/1999;9410           ;1;530.2;Mexico 
1053;4/15/1999;8619           ;1;251.9;Mexico 
1066;4/15/1999;7550           ;1;296.6;Mexico 
1066;4/15/1999;7580           ;1;296.6;Mexico 
1974;4/15/1999;7910           ;1;52.5;Mexico 
2056;4/15/1999;7708           ;1;325.4;Mexico 
2070;4/15/1999;8400           ;1;519.7;Mexico 
2192;4/15/1999;8630           ;1;202.1;Mexico 
2331;4/15/1999;7880           ;1;535.5;Mexico 
2332;4/15/1999;8650           ;1;419.9;Mexico 
2388;4/15/1999;9010           ;1;309.7;Mexico 
2388;4/15/1999;9207           ;1;309.7;Mexico 
2388;4/15/1999;9400           ;1;309.7;Mexico 
2410;4/15/1999;9540           ;1;99.7;Mexico 
400;4/15/1999;7909           ;1;683.8;Mexico 
443;4/15/1999;7570           ;1;790.9;Mexico 
475;4/15/1999;9080           ;1;970.2;Mexico 
513;4/15/1999;7549           ;1;451.4;Mexico 
530;4/15/1999;8580           ;1;630;Mexico 
559;4/15/1999;8580           ;1;585.6;Mexico 
597;4/15/1999;8820           ;1;892.2;Mexico 
725;4/15/1999;9000           ;1;115.5;Mexico 
727;4/15/1999;7520           ;1;63;Mexico 
754;4/15/1999;7909           ;1;244.1;Mexico 
768;4/15/1999;7580           ;1;105;Mexico 
785;6/19/2002;7550           ;2;136.4;Mexico 
2071;6/19/2002;9540           ;1;346.4;Mexico 
647;6/19/2002;8580           ;1;900.6;Mexico 
2054;6/19/2002;9540           ;1;546;Mexico 
2406;5/15/1999;9009           ;1;86.6;Mexico 
396;5/15/1999;7550           ;1;857.1;Mexico 
475;5/15/1999;7580           ;1;975.5;Mexico 
475;5/15/1999;7600           ;1;970.2;Mexico 
599;5/15/1999;7859           ;1;753.6;Mexico 
681;5/15/1999;9200           ;1;629.7;Mexico 
687;5/15/1999;8029           ;1;446;Mexico 
727;5/15/1999;7880           ;1;63;Mexico 
757;5/15/1999;7560           ;1;84;Mexico 
767;5/15/1999;8619           ;1;105;Mexico 
770;5/15/1999;7740           ;1;257.2;Mexico 
795;5/15/1999;9239           ;1;275.6;Mexico 
863;5/15/1999;7958           ;1;304.4;Mexico 
964;5/15/1999;8510           ;1;346.4;Mexico 
989;5/15/1999;7600           ;1;467.2;Mexico 
1003;5/15/1999;9009           ;1;84;Mexico 
1046;5/15/1999;9208           ;1;99.7;Mexico 
1105;5/15/1999;7580           ;1;246.7;Mexico 
1116;5/15/1999;8520           ;1;251.9;Mexico 
2016;5/15/1999;7740           ;1;299.2;Mexico 
2045;5/15/1999;7740           ;1;409.4;Mexico 
2045;5/15/1999;7958           ;1;409.4;Mexico 
2057;5/15/1999;8650           ;1;472.4;Mexico 
2070;5/15/1999;7950           ;1;519.7;Mexico 
2081;5/15/1999;8220           ;1;220.4;Mexico 
758;6/22/2002;7909           ;1;73.5;Mexico 
964;6/22/2002;7740           ;1;320.2;Mexico 
1000;6/22/2002;7909           ;1;89.2;Mexico 
475;6/22/2002;7859           ;1;1007.2;Mexico 
757;6/22/2002;7909           ;1;73.5;Mexico 
2332;6/24/2002;7859           ;1;367.4;Mexico 
2380;6/24/2002;7580           ;1;293.9;Mexico 
2388;6/24/2002;9300           ;1;314.9;Mexico 
467;6/24/2002;8160           ;1;900.6;Mexico 
2253;6/24/2002;7550           ;1;136.4;Mexico 
2353;6/24/2002;8560           ;1;414.7;Mexico 
2380;6/24/2002;7859           ;1;293.9;Mexico 
2234;5/15/1999;7550           ;1;65.6;Mexico 
2254;5/15/1999;7859           ;1;57.7;Mexico 
2254;5/15/1999;9208           ;1;57.7;Mexico 
2274;5/15/1999;8619           ;1;293.9;Mexico 
2282;5/15/1999;9340           ;2;608.9;Mexico 
2282;5/15/1999;9400           ;1;304.4;Mexico 
2332;5/15/1999;7729           ;1;419.9;Mexico 
2388;5/15/1999;8840           ;1;309.7;Mexico 
2401;5/15/1999;9207           ;1;162.7;Mexico 
2046;6/25/2002;8170           ;1;433.1;Mexico 
631;6/25/2002;7969           ;1;356.7;Mexico 
726;6/25/2002;7939           ;1;120.7;Mexico 
2055;6/25/2002;7560           ;1;569.6;Mexico 
826;6/25/2002;8730           ;1;918.7;Mexico 
1213;6/25/2002;9207           ;1;556.5;Mexico 
2064;5/15/1999;7859           ;2;976.4;Mexico 
2070;5/15/1999;7969           ;1;519.7;Mexico 
2140;5/15/1999;7580           ;1;551;Mexico 
2192;5/15/1999;7859           ;1;202.1;Mexico 
2235;5/15/1999;7729           ;1;65.6;Mexico 
2255;5/15/1999;9208           ;1;57.7;Mexico 
2353;5/15/1999;7560           ;1;409.4;Mexico 
2374;5/15/1999;8500           ;1;630;Mexico 
2388;5/15/1999;7570           ;1;309.7;Mexico 
195;5/15/1999;9479           ;1;808.5;Mexico 
396;5/15/1999;9350           ;2;1714.1;Mexico 
499;5/15/1999;8029           ;1;846.3;Mexico 
606;5/15/1999;7939           ;1;314.7;Mexico 
726;5/15/1999;8820           ;1;115.5;Mexico 
739;5/15/1999;7889           ;1;170.6;Mexico 
767;5/15/1999;7950           ;1;105;Mexico 
921;5/15/1999;9207           ;1;525;Mexico 
989;5/15/1999;7760           ;1;451.4;Mexico 
989;5/15/1999;7910           ;1;451.4;Mexico 
1106;5/15/1999;7580           ;1;246.7;Mexico 
990;4/15/2003;8580           ;1;440.9;Mexico 
1000;4/15/2003;7729           ;1;89.2;Mexico 
2234;4/16/2003;8760           ;1;70.8;Mexico 
571;4/16/2003;8520           ;1;527.1;Mexico 
2282;4/15/1999;9479           ;1;304.4;Mexico 
2380;4/15/1999;9207           ;1;309.7;Mexico 
2388;4/15/1999;7550           ;1;309.7;Mexico 
2388;4/15/1999;7918           ;1;309.7;Mexico 
2388;4/15/1999;8820           ;1;309.7;Mexico 
396;5/15/1999;9080           ;1;857.1;Mexico 
400;5/15/1999;7909           ;1;683.8;Mexico 
475;5/15/1999;8188           ;1;970.2;Mexico 
491;5/15/1999;7939           ;1;815.3;Mexico 
491;5/15/1999;9540           ;1;815.3;Mexico 
550;5/15/1999;8560           ;1;404;Mexico 
596;5/15/1999;7550           ;1;746.5;Mexico 
596;5/15/1999;7580           ;1;746.5;Mexico 
631;5/15/1999;8580           ;1;346.2;Mexico 
725;5/15/1999;8820           ;1;115.5;Mexico 
795;5/15/1999;9479           ;1;275.6;Mexico 
837;5/15/1999;7600           ;1;840;Mexico 
837;5/15/1999;8619           ;1;840;Mexico 
863;5/15/1999;7600           ;1;304.4;Mexico 
921;5/15/1999;9540           ;3;1574.8;Mexico 
964;5/15/1999;9010           ;1;356.9;Mexico 
989;5/15/1999;7740           ;2;934.4;Mexico 
1046;5/15/1999;7580           ;1;99.7;Mexico 
1110;5/15/1999;7550           ;1;209.9;Mexico 
1157;5/15/1999;8830           ;1;377.9;Mexico 
1166;5/15/1999;9207           ;1;535.5;Mexico 
1168;5/15/1999;8220           ;1;367.4;Mexico 
1182;5/15/1999;7810           ;1;157.4;Mexico 
1229;5/15/1999;8619           ;1;236.2;Mexico 
1317;5/15/1999;7859           ;1;307;Mexico 
1517;5/15/1999;7880           ;1;141.7;Mexico 
1920;5/15/1999;7550           ;1;280.8;Mexico 
2016;5/15/1999;8820           ;1;299.2;Mexico 
2045;5/15/1999;7790           ;1;409.4;Mexico 
2074;5/15/1999;7580           ;1;328.1;Mexico 
2175;5/15/1999;9225           ;1;472.2;Mexico 
962;5/15/1999;8730           ;1;509.2;Mexico 
979;5/15/1999;7600           ;1;393.7;Mexico 
990;5/15/1999;7550           ;1;482.9;Mexico 
990;5/15/1999;8320           ;1;530.2;Mexico 
1005;5/15/1999;7580           ;1;107.6;Mexico 
1045;5/15/1999;7550           ;1;207.3;Mexico 
1109;5/15/1999;7550           ;1;209.9;Mexico 
1112;5/15/1999;7520           ;1;116.5;Mexico 
1157;5/15/1999;7573           ;1;377.9;Mexico 
1182;5/15/1999;7600           ;1;157.4;Mexico 
1185;5/15/1999;7580           ;1;419.9;Mexico 
1230;5/15/1999;7729           ;1;525;Mexico 
1450;5/15/1999;7739           ;1;118;Mexico 
1975;5/15/1999;9010           ;1;52.5;Mexico 
2045;5/15/1999;9150           ;1;409.4;Mexico 
2064;5/15/1999;7909           ;1;488.2;Mexico 
2094;5/15/1999;9010           ;1;433.1;Mexico 
2056;4/24/2003;V6H            ;1;330.7;Canada 
725;4/24/2003;V5Z            ;1;110.2;Canada 
797;4/24/2003;V6G            ;1;309.7;Canada 
946;4/24/2003;V5W            ;1;692.9;Canada 
1006;4/24/2003;V6G            ;1;89.2;Canada 
2352;1/25/2000;V6A            ;1;367.4;Canada 
797;1/26/2000;T6S            ;1;304.4;Canada 
1062;1/27/2000;V6M            ;1;141.7;Canada 
1076;1/27/2000;T6V            ;1;254.6;Canada 
1075;1/27/2000;T6V            ;1;254.6;Canada 
1061;1/27/2000;V6M            ;1;141.7;Canada 
2056;1/27/2000;T2X            ;1;328.1;Canada 
992;1/28/2000;V7W            ;1;288.7;Canada 
1188;1/28/2000;V6S            ;1;472.4;Canada 
1911;1/28/2000;T3G            ;1;244.1;Canada 
2388;1/29/2000;V7M            ;1;314.9;Canada 
2235;1/30/2000;T2C            ;1;65.6;Canada 
2255;1/30/2000;T2C            ;1;57.7;Canada 
2254;1/30/2000;T2C            ;1;57.7;Canada 
2234;1/30/2000;T2C            ;1;65.6;Canada 
1003;1/31/2000;T3C            ;1;86.6;Canada 
936;1/31/2000;T6J            ;1;498.7;Canada 
1003;1/31/2000;T6E            ;1;86.6;Canada 
1003;1/31/2000;T3G            ;1;86.6;Canada 
921;1/31/2000;T6G            ;1;524.9;Canada 
989;1/31/2000;V6T            ;1;435.7;Canada 
396;2/1/2000;T6E            ;1;865.7;Canada 
396;2/1/2000;V6H            ;1;865.7;Canada 
580;2/1/2000;T2J            ;1;756.8;Canada 
606;2/1/2000;V5W            ;1;314.7;Canada 
609;2/1/2000;T6T            ;1;802.2;Canada 
676;2/1/2000;T2J            ;1;808.2;Canada 
445;2/1/2000;T5J            ;1;841;Canada 
559;2/1/2000;T3C            ;1;590.4;Canada 
573;2/1/2000;T6R            ;1;280.6;Canada 
580;2/1/2000;V6C            ;1;756.8;Canada 
609;2/1/2000;T1Y            ;1;802.2;Canada 
631;2/1/2000;T6E            ;1;346.2;Canada 
2055;2/1/2000;V6T            ;1;566.9;Canada 
550;2/1/2000;T1Y            ;1;404;Canada 
574;2/1/2000;V5X            ;1;839.7;Canada 
604;2/1/2000;T6R            ;1;461.7;Canada 
604;2/1/2000;V5N            ;1;461.7;Canada 
400;2/1/2000;T6V            ;1;689.3;Canada 
433;2/1/2000;T5H            ;1;810.9;Canada 
475;2/1/2000;T1Y            ;1;978.1;Canada 
604;2/1/2000;T3G            ;1;461.7;Canada 
604;2/1/2000;V6Z            ;1;461.7;Canada 
609;2/1/2000;V5X            ;1;802.2;Canada 
2005;4/24/2003;V6G            ;1;307.1;Canada 
443;4/24/2003;V5W            ;1;851.3;Canada 
475;4/24/2003;V6G            ;1;1037.4;Canada 
2045;4/24/2003;V5V            ;1;419.9;Canada 
2054;4/24/2003;V6R            ;1;551.2;Canada 
2275;4/24/2003;V6J            ;1;330.7;Canada 
1000;7/31/2002;T3G            ;1;89.2;Canada 
1232;7/31/2002;T5C            ;1;393.7;Canada 
1975;7/31/2002;T1Y            ;1;57.7;Canada 
734;7/31/2002;R2K            ;1;330.7;Canada 
443;2/1/2000;V6J            ;1;799;Canada 
609;2/1/2000;T6R            ;1;802.2;Canada 
676;2/1/2000;V5V            ;1;808.2;Canada 
676;2/1/2000;V6Z            ;2;1616.5;Canada 
631;2/1/2000;T1Y            ;1;346.2;Canada 
631;2/1/2000;T5K            ;1;346.2;Canada 
396;2/1/2000;V7W            ;1;865.7;Canada 
574;2/1/2000;T6E            ;2;1679.5;Canada 
604;2/1/2000;T1Y            ;1;461.7;Canada 
676;2/1/2000;V6G            ;1;808.2;Canada 
485;2/1/2000;T6J            ;1;812.4;Canada 
573;2/1/2000;T6V            ;1;280.6;Canada 
574;2/1/2000;V5P            ;1;839.7;Canada 
574;2/1/2000;V6R            ;1;839.7;Canada 
609;2/1/2000;T5B            ;1;802.2;Canada 
681;2/1/2000;T6E            ;1;648.6;Canada 
1168;2/2/2000;T2C            ;1;377.9;Canada 
2279;2/2/2000;V6M            ;1;165.3;Canada 
2241;2/2/2000;T6W            ;1;86.6;Canada 
726;2/2/2000;T5Y            ;1;115.4;Canada 
2352;2/2/2000;V5N            ;1;367.4;Canada 
725;2/2/2000;T5Y            ;1;115.4;Canada 
1047;2/2/2000;T3G            ;1;209.9;Canada 
1061;2/2/2000;T2X            ;1;141.7;Canada 
797;2/2/2000;T6E            ;1;304.4;Canada 
2240;2/2/2000;T6W            ;1;86.6;Canada 
1062;2/2/2000;T2X            ;1;141.7;Canada 
2250;2/3/2000;V6H            ;1;120.7;Canada 
2277;2/3/2000;V5Z            ;1;257.2;Canada 
2284;2/3/2000;V6M            ;1;299.2;Canada 
2047;2/3/2000;T2B            ;1;380.6;Canada 
2251;2/3/2000;V6H            ;1;120.7;Canada 
2373;2/4/2000;T6V            ;1;556.4;Canada 
1111;2/7/2000;V5K            ;1;118.1;Canada 
992;7/31/2002;T6T            ;2;556.4;Canada 
734;7/31/2002;T5K            ;1;330.7;Canada 
797;7/31/2002;V5V            ;1;309.7;Canada 
981;7/31/2002;V6H            ;1;157.4;Canada 
1974;7/31/2002;T1Y            ;1;57.7;Canada 
580;7/31/2002;T1Y            ;1;809.8;Canada 
596;7/31/2002;T2L            ;1;776.7;Canada 
757;7/31/2002;T2J            ;1;83.9;Canada 
786;7/31/2002;T2J            ;1;68.2;Canada 
826;7/31/2002;T3B            ;1;944.9;Canada 
992;7/31/2002;V5W            ;1;278.2;Canada 
